t_s,C2,C4
3.707200e-05,-1.356535e+00,-1.343999e+00
3.707600e-05,-3.301200e-01,-4.192724e-01
3.708000e-05,1.706209e+00,1.665242e+00
3.708400e-05,-1.045040e+00,-1.027514e+00
3.708800e-05,-7.031261e-01,-7.811560e-01
3.709200e-05,1.757762e+00,1.700880e+00
3.709600e-05,-7.147376e-01,-6.968654e-01
3.710000e-05,-1.058669e+00,-1.126376e+00
3.710400e-05,1.693990e+00,1.629480e+00
3.710800e-05,-3.478130e-01,-3.242763e-01
3.711200e-05,-1.342519e+00,-1.398822e+00
3.711600e-05,1.556728e+00,1.477659e+00
3.712000e-05,7.418475e-02,9.066435e-02
3.712400e-05,-1.560301e+00,-1.603966e+00
3.712800e-05,1.310178e+00,1.223038e+00
3.713200e-05,5.191259e-01,5.302678e-01
3.713600e-05,-1.669974e+00,-1.696663e+00
3.714000e-05,9.820109e-01,8.898351e-01
3.714400e-05,9.478081e-01,9.432038e-01
3.714800e-05,-1.678597e+00,-1.696456e+00
3.715200e-05,5.648790e-01,4.737367e-01
3.715600e-05,1.278347e+00,1.266455e+00
3.716000e-05,-1.562917e+00,-1.565753e+00
3.716400e-05,1.881254e-01,9.767158e-02
3.716800e-05,1.522392e+00,1.496866e+00
3.717200e-05,-1.403695e+00,-1.394011e+00
3.717600e-05,-2.363079e-01,-3.238455e-01
3.718000e-05,1.688732e+00,1.645537e+00
3.718400e-05,-1.104199e+00,-1.089161e+00
3.718800e-05,-6.362910e-01,-7.132479e-01
3.719200e-05,1.757555e+00,1.706653e+00
3.719600e-05,-7.447614e-01,-7.226515e-01
3.720000e-05,-1.060659e+00,-1.125749e+00
3.720400e-05,1.705342e+00,1.640107e+00
3.720800e-05,-2.935734e-01,-2.738220e-01
3.721200e-05,-1.350780e+00,-1.405696e+00
3.721600e-05,1.540454e+00,1.462516e+00
3.722000e-05,6.374786e-02,7.662200e-02
3.722400e-05,-1.551684e+00,-1.599045e+00
3.722800e-05,1.348697e+00,1.266348e+00
3.723200e-05,4.301081e-01,4.459379e-01
3.723600e-05,-1.659088e+00,-1.689674e+00
3.724000e-05,1.080789e+00,9.926303e-01
3.724400e-05,7.927366e-01,7.964691e-01
3.724800e-05,-1.685726e+00,-1.706701e+00
3.725200e-05,7.376060e-01,6.470705e-01
3.725600e-05,1.166507e+00,1.158153e+00
3.726000e-05,-1.619929e+00,-1.626194e+00
3.726400e-05,2.834489e-01,1.929521e-01
3.726800e-05,1.475186e+00,1.450077e+00
3.727200e-05,-1.423916e+00,-1.415928e+00
3.727600e-05,-1.990588e-01,-2.866138e-01
3.728000e-05,1.676957e+00,1.638077e+00
3.728400e-05,-1.132049e+00,-1.109951e+00
3.728800e-05,-6.788941e-01,-7.540281e-01
3.729200e-05,1.752078e+00,1.696688e+00
3.729600e-05,-7.330796e-01,-7.187729e-01
3.730000e-05,-1.028163e+00,-1.098547e+00
3.730400e-05,1.710486e+00,1.645022e+00
3.730800e-05,-3.593239e-01,-3.384552e-01
3.731200e-05,-1.339056e+00,-1.394879e+00
3.731600e-05,1.565171e+00,1.483734e+00
3.732000e-05,7.000823e-02,8.594609e-02
3.732400e-05,-1.519048e+00,-1.560137e+00
3.732800e-05,1.354995e+00,1.270098e+00
3.733200e-05,4.886484e-01,5.009017e-01
3.733600e-05,-1.684464e+00,-1.710538e+00
3.734000e-05,9.954015e-01,9.077600e-01
3.734400e-05,8.892494e-01,8.903149e-01
3.734800e-05,-1.683766e+00,-1.699511e+00
3.735200e-05,6.434795e-01,5.489371e-01
3.735600e-05,1.227026e+00,1.218827e+00
3.736000e-05,-1.614935e+00,-1.610629e+00
3.736400e-05,2.210221e-01,1.286909e-01
3.736800e-05,1.482457e+00,1.456062e+00
3.737200e-05,-1.424752e+00,-1.413639e+00
3.737600e-05,-2.037890e-01,-2.888963e-01
3.738000e-05,1.675706e+00,1.635977e+00
3.738400e-05,-1.131656e+00,-1.116211e+00
3.738800e-05,-6.228311e-01,-6.993642e-01
3.739200e-05,1.740314e+00,1.691305e+00
3.739600e-05,-7.997792e-01,-7.779529e-01
3.740000e-05,-9.909187e-01,-1.056668e+00
3.740400e-05,1.723730e+00,1.658361e+00
3.740800e-05,-3.970114e-01,-3.802589e-01
3.741200e-05,-1.314465e+00,-1.370714e+00
3.741600e-05,1.582454e+00,1.507313e+00
3.742000e-05,6.687185e-02,8.606518e-02
3.742400e-05,-1.535598e+00,-1.576482e+00
3.742800e-05,1.338877e+00,1.252711e+00
3.743200e-05,5.181788e-01,5.281277e-01
3.743600e-05,-1.659150e+00,-1.686584e+00
3.744000e-05,1.023588e+00,9.297094e-01
3.744400e-05,9.144212e-01,9.130393e-01
3.744800e-05,-1.664636e+00,-1.678366e+00
3.745200e-05,6.667831e-01,5.728809e-01
3.745600e-05,1.193767e+00,1.186357e+00
3.746000e-05,-1.631918e+00,-1.632373e+00
3.746400e-05,2.505121e-01,1.562161e-01
3.746800e-05,1.464203e+00,1.441537e+00
3.747200e-05,-1.436974e+00,-1.429223e+00
3.747600e-05,-1.863438e-01,-2.766068e-01
3.748000e-05,1.655113e+00,1.618243e+00
3.748400e-05,-1.154356e+00,-1.139031e+00
3.748800e-05,-6.334650e-01,-7.155261e-01
3.749200e-05,1.745358e+00,1.692763e+00
3.749600e-05,-7.755219e-01,-7.560410e-01
3.750000e-05,-1.006103e+00,-1.076054e+00
3.750400e-05,1.725852e+00,1.658004e+00
3.750800e-05,-3.611801e-01,-3.409083e-01
3.751200e-05,-1.308034e+00,-1.364753e+00
3.751600e-05,1.596943e+00,1.516111e+00
3.752000e-05,6.137988e-02,7.549817e-02
3.752400e-05,-1.533605e+00,-1.579042e+00
3.752800e-05,1.352315e+00,1.267069e+00
3.753200e-05,4.264959e-01,4.366230e-01
3.753600e-05,-1.642948e+00,-1.677637e+00
3.754000e-05,1.106310e+00,1.017689e+00
3.754400e-05,7.718482e-01,7.780284e-01
3.754800e-05,-1.707760e+00,-1.727228e+00
3.755200e-05,7.570265e-01,6.665417e-01
3.755600e-05,1.095588e+00,1.092874e+00
3.756000e-05,-1.655525e+00,-1.660138e+00
3.756400e-05,3.623661e-01,2.732545e-01
3.756800e-05,1.424550e+00,1.408252e+00
3.757200e-05,-1.475045e+00,-1.472214e+00
3.757600e-05,-1.218872e-01,-2.115801e-01
3.758000e-05,1.641035e+00,1.606916e+00
3.758400e-05,-1.185052e+00,-1.172678e+00
3.758800e-05,-5.984671e-01,-6.772710e-01
3.759200e-05,1.745632e+00,1.692680e+00
3.759600e-05,-7.781049e-01,-7.626990e-01
3.760000e-05,-9.946707e-01,-1.059650e+00
3.760400e-05,1.718265e+00,1.652351e+00
3.760800e-05,-3.364867e-01,-3.210752e-01
3.761200e-05,-1.333087e+00,-1.388789e+00
3.761600e-05,1.569394e+00,1.489695e+00
3.762000e-05,1.286596e-01,1.421527e-01
3.762400e-05,-1.552364e+00,-1.591171e+00
3.762800e-05,1.310240e+00,1.227473e+00
3.763200e-05,5.279785e-01,5.383064e-01
3.763600e-05,-1.674519e+00,-1.698747e+00
3.764000e-05,9.857326e-01,8.983305e-01
3.764400e-05,9.301896e-01,9.310361e-01
3.764800e-05,-1.691407e+00,-1.701708e+00
3.765200e-05,5.554534e-01,4.656317e-01
3.765600e-05,1.270454e+00,1.258567e+00
3.766000e-05,-1.578497e+00,-1.577788e+00
3.766400e-05,1.358933e-01,4.765708e-02
3.766800e-05,1.536321e+00,1.512953e+00
3.767200e-05,-1.370344e+00,-1.361428e+00
3.767600e-05,-2.669278e-01,-3.516478e-01
3.768000e-05,1.680999e+00,1.645365e+00
3.768400e-05,-1.104513e+00,-1.086581e+00
3.768800e-05,-6.646110e-01,-7.418103e-01
3.769200e-05,1.761927e+00,1.709093e+00
3.769600e-05,-7.106369e-01,-6.865503e-01
3.770000e-05,-1.082334e+00,-1.142554e+00
3.770400e-05,1.679835e+00,1.613692e+00
3.770800e-05,-2.474333e-01,-2.263197e-01
3.771200e-05,-1.412138e+00,-1.462999e+00
3.771600e-05,1.505016e+00,1.422846e+00
3.772000e-05,2.283690e-01,2.438402e-01
3.772400e-05,-1.589769e+00,-1.628505e+00
3.772800e-05,1.240709e+00,1.150599e+00
3.773200e-05,5.526678e-01,5.648438e-01
3.773600e-05,-1.677088e+00,-1.700331e+00
3.774000e-05,9.867858e-01,8.980589e-01
3.774400e-05,9.061082e-01,9.140968e-01
3.774800e-05,-1.697090e+00,-1.711130e+00
3.775200e-05,6.012938e-01,5.067695e-01
3.775600e-05,1.229752e+00,1.223058e+00
3.776000e-05,-1.589306e+00,-1.593956e+00
3.776400e-05,2.138703e-01,1.207415e-01
3.776800e-05,1.507212e+00,1.487643e+00
3.777200e-05,-1.414328e+00,-1.406392e+00
3.777600e-05,-2.266863e-01,-3.141839e-01
3.778000e-05,1.670526e+00,1.631658e+00
3.778400e-05,-1.126577e+00,-1.113834e+00
3.778800e-05,-6.118067e-01,-6.897937e-01
3.779200e-05,1.758297e+00,1.705581e+00
3.779600e-05,-7.644216e-01,-7.454024e-01
3.780000e-05,-1.033751e+00,-1.099978e+00
3.780400e-05,1.710490e+00,1.642107e+00
3.780800e-05,-3.043074e-01,-2.850166e-01
3.781200e-05,-1.354861e+00,-1.407299e+00
3.781600e-05,1.542299e+00,1.466124e+00
3.782000e-05,1.157632e-01,1.315328e-01
3.782400e-05,-1.556037e+00,-1.598026e+00
3.782800e-05,1.320602e+00,1.237668e+00
3.783200e-05,5.023797e-01,5.137187e-01
3.783600e-05,-1.683169e+00,-1.710015e+00
3.784000e-05,1.000679e+00,9.101658e-01
3.784400e-05,8.913522e-01,8.919714e-01
3.784800e-05,-1.687882e+00,-1.699428e+00
3.785200e-05,6.152459e-01,5.230091e-01
3.785600e-05,1.265087e+00,1.254887e+00
3.786000e-05,-1.593115e+00,-1.587710e+00
3.786400e-05,1.518453e-01,6.256319e-02
3.786800e-05,1.527508e+00,1.499530e+00
3.787200e-05,-1.386419e+00,-1.373719e+00
3.787600e-05,-2.503724e-01,-3.340484e-01
3.788000e-05,1.669420e+00,1.630987e+00
3.788400e-05,-1.136703e+00,-1.120007e+00
3.788800e-05,-6.046698e-01,-6.791737e-01
3.789200e-05,1.746156e+00,1.699236e+00
3.789600e-05,-8.065737e-01,-7.919339e-01
3.790000e-05,-9.678719e-01,-1.038365e+00
3.790400e-05,1.722497e+00,1.659388e+00
3.790800e-05,-3.998867e-01,-3.789183e-01
3.791200e-05,-1.323121e+00,-1.374771e+00
3.791600e-05,1.577522e+00,1.501935e+00
3.792000e-05,8.443294e-02,1.033633e-01
3.792400e-05,-1.544126e+00,-1.583391e+00
3.792800e-05,1.324676e+00,1.241526e+00
3.793200e-05,5.027386e-01,5.169056e-01
3.793600e-05,-1.676110e+00,-1.703555e+00
3.794000e-05,1.015101e+00,9.265975e-01
3.794400e-05,8.845566e-01,8.863254e-01
3.794800e-05,-1.667540e+00,-1.687524e+00
3.795200e-05,6.929693e-01,6.002491e-01
3.795600e-05,1.182286e+00,1.177091e+00
3.796000e-05,-1.621417e+00,-1.628497e+00
3.796400e-05,3.034737e-01,2.102950e-01
3.796800e-05,1.441608e+00,1.425101e+00
3.797200e-05,-1.470873e+00,-1.468673e+00
3.797600e-05,-1.222169e-01,-2.118002e-01
3.798000e-05,1.634644e+00,1.600772e+00
3.798400e-05,-1.202200e+00,-1.192870e+00
3.798800e-05,-5.278705e-01,-6.100474e-01
3.799200e-05,1.744841e+00,1.695164e+00
3.799600e-05,-8.600542e-01,-8.396214e-01
3.800000e-05,-9.808274e-01,-1.048452e+00
3.800400e-05,1.727192e+00,1.660325e+00
3.800800e-05,-3.669944e-01,-3.477888e-01
3.801200e-05,-1.326626e+00,-1.380059e+00
3.801600e-05,1.552055e+00,1.476714e+00
3.802000e-05,1.158813e-01,1.352867e-01
3.802400e-05,-1.597039e+00,-1.638524e+00
3.802800e-05,1.260596e+00,1.168795e+00
3.803200e-05,6.236424e-01,6.307641e-01
3.803600e-05,-1.671102e+00,-1.696621e+00
3.804000e-05,9.215564e-01,8.268260e-01
3.804400e-05,9.691278e-01,9.675808e-01
3.804800e-05,-1.676434e+00,-1.688737e+00
3.805200e-05,5.977463e-01,5.034164e-01
3.805600e-05,1.235644e+00,1.227608e+00
3.806000e-05,-1.606020e+00,-1.605450e+00
3.806400e-05,2.570689e-01,1.673997e-01
3.806800e-05,1.460541e+00,1.441306e+00
3.807200e-05,-1.454381e+00,-1.446088e+00
3.807600e-05,-1.350170e-01,-2.231704e-01
3.808000e-05,1.640195e+00,1.602147e+00
3.808400e-05,-1.198252e+00,-1.184894e+00
3.808800e-05,-5.400133e-01,-6.231036e-01
3.809200e-05,1.746900e+00,1.698803e+00
3.809600e-05,-8.615365e-01,-8.399063e-01
3.810000e-05,-9.346524e-01,-1.010218e+00
3.810400e-05,1.726900e+00,1.667632e+00
3.810800e-05,-4.717776e-01,-4.492994e-01
3.811200e-05,-1.256851e+00,-1.316998e+00
3.811600e-05,1.617562e+00,1.547443e+00
3.812000e-05,-1.146750e-02,5.312231e-03
3.812400e-05,-1.524325e+00,-1.566431e+00
3.812800e-05,1.357565e+00,1.276508e+00
3.813200e-05,4.707963e-01,4.795118e-01
3.813600e-05,-1.663004e+00,-1.692096e+00
3.814000e-05,1.013056e+00,9.246322e-01
3.814400e-05,9.132459e-01,9.164534e-01
3.814800e-05,-1.675130e+00,-1.689136e+00
3.815200e-05,5.916467e-01,5.030529e-01
3.815600e-05,1.265802e+00,1.259204e+00
3.816000e-05,-1.579178e+00,-1.582631e+00
3.816400e-05,1.337608e-01,4.022681e-02
3.816800e-05,1.553149e+00,1.529065e+00
3.817200e-05,-1.355576e+00,-1.342642e+00
3.817600e-05,-3.077165e-01,-3.904822e-01
3.818000e-05,1.681805e+00,1.642092e+00
3.818400e-05,-1.091231e+00,-1.075603e+00
3.818800e-05,-6.513874e-01,-7.299983e-01
3.819200e-05,1.762156e+00,1.704299e+00
3.819600e-05,-7.680525e-01,-7.515328e-01
3.820000e-05,-1.022471e+00,-1.086426e+00
3.820400e-05,1.708381e+00,1.644761e+00
3.820800e-05,-3.622053e-01,-3.427822e-01
3.821200e-05,-1.328081e+00,-1.381947e+00
3.821600e-05,1.570688e+00,1.492924e+00
3.822000e-05,9.495470e-02,1.120303e-01
3.822400e-05,-1.574219e+00,-1.614363e+00
3.822800e-05,1.295815e+00,1.207170e+00
3.823200e-05,5.545061e-01,5.631750e-01
3.823600e-05,-1.669112e+00,-1.695738e+00
3.824000e-05,9.601137e-01,8.660620e-01
3.824400e-05,9.588685e-01,9.586182e-01
3.824800e-05,-1.670106e+00,-1.679579e+00
3.825200e-05,5.530841e-01,4.604267e-01
3.825600e-05,1.276291e+00,1.266524e+00
3.826000e-05,-1.579234e+00,-1.576630e+00
3.826400e-05,1.385156e-01,4.604508e-02
3.826800e-05,1.525415e+00,1.501182e+00
3.827200e-05,-1.381613e+00,-1.370412e+00
3.827600e-05,-2.526511e-01,-3.411648e-01
3.828000e-05,1.673227e+00,1.632519e+00
3.828400e-05,-1.127603e+00,-1.112414e+00
3.828800e-05,-6.500786e-01,-7.308098e-01
3.829200e-05,1.760873e+00,1.706464e+00
3.829600e-05,-7.391966e-01,-7.215335e-01
3.830000e-05,-1.025906e+00,-1.091790e+00
3.830400e-05,1.716940e+00,1.648870e+00
3.830800e-05,-3.173059e-01,-3.043586e-01
3.831200e-05,-1.372730e+00,-1.421483e+00
3.831600e-05,1.534421e+00,1.463747e+00
3.832000e-05,1.274382e-01,1.440371e-01
3.832400e-05,-1.554540e+00,-1.596257e+00
3.832800e-05,1.303944e+00,1.216406e+00
3.833200e-05,5.127284e-01,5.270610e-01
3.833600e-05,-1.686703e+00,-1.710799e+00
3.834000e-05,1.001770e+00,9.116649e-01
3.834400e-05,8.979086e-01,9.027105e-01
3.834800e-05,-1.677124e+00,-1.691735e+00
3.835200e-05,6.618867e-01,5.699674e-01
3.835600e-05,1.186791e+00,1.179534e+00
3.836000e-05,-1.638756e+00,-1.637177e+00
3.836400e-05,2.463798e-01,1.595785e-01
3.836800e-05,1.493485e+00,1.468358e+00
3.837200e-05,-1.399866e+00,-1.386859e+00
3.837600e-05,-2.038005e-01,-2.871011e-01
3.838000e-05,1.696851e+00,1.655111e+00
3.838400e-05,-1.093926e+00,-1.074933e+00
3.838800e-05,-7.118199e-01,-7.911501e-01
3.839200e-05,1.761749e+00,1.705080e+00
3.839600e-05,-6.698248e-01,-6.487760e-01
3.840000e-05,-1.053600e+00,-1.120206e+00
3.840400e-05,1.693953e+00,1.627774e+00
3.840800e-05,-3.473551e-01,-3.249886e-01
3.841200e-05,-1.352186e+00,-1.404695e+00
3.841600e-05,1.560113e+00,1.483502e+00
3.842000e-05,3.494193e-02,5.312999e-02
3.842400e-05,-1.512960e+00,-1.553742e+00
3.842800e-05,1.380435e+00,1.299387e+00
3.843200e-05,4.376423e-01,4.549121e-01
3.843600e-05,-1.660891e+00,-1.689937e+00
3.844000e-05,1.052751e+00,9.579788e-01
3.844400e-05,8.822165e-01,8.841913e-01
3.844800e-05,-1.689372e+00,-1.698611e+00
3.845200e-05,6.170398e-01,5.274369e-01
3.845600e-05,1.248548e+00,1.240321e+00
3.846000e-05,-1.594502e+00,-1.592239e+00
3.846400e-05,1.728982e-01,8.312420e-02
3.846800e-05,1.505499e+00,1.482062e+00
3.847200e-05,-1.396655e+00,-1.388031e+00
3.847600e-05,-2.484963e-01,-3.330897e-01
3.848000e-05,1.686434e+00,1.648365e+00
3.848400e-05,-1.105549e+00,-1.091952e+00
3.848800e-05,-6.933582e-01,-7.732009e-01
3.849200e-05,1.741756e+00,1.687114e+00
3.849600e-05,-7.190594e-01,-6.970241e-01
3.850000e-05,-1.055251e+00,-1.122037e+00
3.850400e-05,1.702371e+00,1.633253e+00
3.850800e-05,-3.090068e-01,-2.868651e-01
3.851200e-05,-1.362218e+00,-1.412599e+00
3.851600e-05,1.555797e+00,1.479905e+00
3.852000e-05,1.015427e-01,1.208783e-01
3.852400e-05,-1.535239e+00,-1.573490e+00
3.852800e-05,1.348027e+00,1.261543e+00
3.853200e-05,4.497126e-01,4.607555e-01
3.853600e-05,-1.652469e+00,-1.679960e+00
3.854000e-05,1.075911e+00,9.883322e-01
3.854400e-05,8.571182e-01,8.642764e-01
3.854800e-05,-1.692644e+00,-1.706216e+00
3.855200e-05,6.455598e-01,5.573291e-01
3.855600e-05,1.213874e+00,1.203443e+00
3.856000e-05,-1.600784e+00,-1.605249e+00
3.856400e-05,2.200884e-01,1.315822e-01
3.856800e-05,1.501332e+00,1.476345e+00
3.857200e-05,-1.424855e+00,-1.413461e+00
3.857600e-05,-2.134496e-01,-3.008407e-01
3.858000e-05,1.657920e+00,1.619049e+00
3.858400e-05,-1.172302e+00,-1.151287e+00
3.858800e-05,-5.746624e-01,-6.533197e-01
3.859200e-05,1.735885e+00,1.690492e+00
3.859600e-05,-8.661186e-01,-8.444710e-01
3.860000e-05,-9.210233e-01,-9.935076e-01
3.860400e-05,1.734058e+00,1.673200e+00
3.860800e-05,-4.833465e-01,-4.603873e-01
3.861200e-05,-1.267477e+00,-1.320318e+00
3.861600e-05,1.602917e+00,1.530416e+00
3.862000e-05,-2.097183e-02,-3.789762e-03
3.862400e-05,-1.501116e+00,-1.542788e+00
3.862800e-05,1.377845e+00,1.292755e+00
3.863200e-05,4.682966e-01,4.785461e-01
3.863600e-05,-1.682779e+00,-1.705218e+00
3.864000e-05,9.879544e-01,9.002706e-01
3.864400e-05,9.616421e-01,9.615357e-01
3.864800e-05,-1.666774e+00,-1.677702e+00
3.865200e-05,5.519740e-01,4.602225e-01
3.865600e-05,1.294000e+00,1.281704e+00
3.866000e-05,-1.575838e+00,-1.577258e+00
3.866400e-05,1.255675e-01,3.258691e-02
3.866800e-05,1.537731e+00,1.511787e+00
3.867200e-05,-1.376258e+00,-1.365724e+00
3.867600e-05,-2.967545e-01,-3.802580e-01
3.868000e-05,1.682909e+00,1.645773e+00
3.868400e-05,-1.076201e+00,-1.059180e+00
3.868800e-05,-6.820004e-01,-7.572604e-01
3.869200e-05,1.756601e+00,1.709400e+00
3.869600e-05,-7.148821e-01,-6.883160e-01
3.870000e-05,-1.071924e+00,-1.137967e+00
3.870400e-05,1.696845e+00,1.629663e+00
3.870800e-05,-3.115716e-01,-2.896147e-01
3.871200e-05,-1.332863e+00,-1.389020e+00
3.871600e-05,1.570517e+00,1.490374e+00
3.872000e-05,5.518442e-02,7.197668e-02
3.872400e-05,-1.545020e+00,-1.583964e+00
3.872800e-05,1.356051e+00,1.274077e+00
3.873200e-05,4.259827e-01,4.360840e-01
3.873600e-05,-1.657078e+00,-1.687179e+00
3.874000e-05,1.084479e+00,9.945062e-01
3.874400e-05,8.172016e-01,8.187261e-01
3.874800e-05,-1.684299e+00,-1.697333e+00
3.875200e-05,6.985517e-01,6.080850e-01
3.875600e-05,1.192993e+00,1.185266e+00
3.876000e-05,-1.614396e+00,-1.612101e+00
3.876400e-05,1.910828e-01,9.846532e-02
3.876800e-05,1.523807e+00,1.497313e+00
3.877200e-05,-1.362012e+00,-1.352169e+00
3.877600e-05,-3.236812e-01,-4.094226e-01
3.878000e-05,1.707514e+00,1.665661e+00
3.878400e-05,-1.024339e+00,-1.009673e+00
3.878800e-05,-7.612030e-01,-8.376859e-01
3.879200e-05,1.759542e+00,1.698963e+00
3.879600e-05,-6.441501e-01,-6.281448e-01
3.880000e-05,-1.079637e+00,-1.142583e+00
3.880400e-05,1.703438e+00,1.637267e+00
3.880800e-05,-2.785855e-01,-2.560050e-01
3.881200e-05,-1.356270e+00,-1.409416e+00
3.881600e-05,1.546265e+00,1.469164e+00
3.882000e-05,1.302481e-01,1.501831e-01
3.882400e-05,-1.568757e+00,-1.609158e+00
3.882800e-05,1.294763e+00,1.206342e+00
3.883200e-05,5.584674e-01,5.683833e-01
3.883600e-05,-1.686070e+00,-1.710036e+00
3.884000e-05,9.551368e-01,8.650810e-01
3.884400e-05,9.043508e-01,9.093596e-01
3.884800e-05,-1.708051e+00,-1.716567e+00
3.885200e-05,6.025043e-01,5.116526e-01
3.885600e-05,1.231169e+00,1.221536e+00
3.886000e-05,-1.601469e+00,-1.604213e+00
3.886400e-05,2.075566e-01,1.184292e-01
3.886800e-05,1.494658e+00,1.471929e+00
3.887200e-05,-1.415152e+00,-1.408431e+00
3.887600e-05,-2.442803e-01,-3.292450e-01
3.888000e-05,1.686225e+00,1.648826e+00
3.888400e-05,-1.102328e+00,-1.085923e+00
3.888800e-05,-6.472313e-01,-7.261715e-01
3.889200e-05,1.760105e+00,1.705490e+00
3.889600e-05,-7.690724e-01,-7.433244e-01
3.890000e-05,-1.028185e+00,-1.092839e+00
3.890400e-05,1.713617e+00,1.645178e+00
3.890800e-05,-3.688683e-01,-3.464494e-01
3.891200e-05,-1.295268e+00,-1.351186e+00
3.891600e-05,1.591368e+00,1.518932e+00
3.892000e-05,5.340283e-02,7.339144e-02
3.892400e-05,-1.552908e+00,-1.598427e+00
3.892800e-05,1.325608e+00,1.243611e+00
3.893200e-05,5.311367e-01,5.402002e-01
3.893600e-05,-1.652807e+00,-1.678642e+00
3.894000e-05,9.791876e-01,8.938905e-01
3.894400e-05,9.367650e-01,9.361993e-01
3.894800e-05,-1.700754e+00,-1.710361e+00
3.895200e-05,5.290525e-01,4.354422e-01
3.895600e-05,1.324739e+00,1.303860e+00
3.896000e-05,-1.544330e+00,-1.549635e+00
3.896400e-05,8.337337e-02,-9.795049e-03
3.896800e-05,1.539060e+00,1.512222e+00
3.897200e-05,-1.355540e+00,-1.344262e+00
3.897600e-05,-3.189412e-01,-4.049001e-01
3.898000e-05,1.711441e+00,1.672154e+00
3.898400e-05,-1.049367e+00,-1.027631e+00
3.898800e-05,-7.145180e-01,-7.940975e-01
3.899200e-05,1.750771e+00,1.695388e+00
3.899600e-05,-6.765850e-01,-6.537501e-01
3.900000e-05,-1.064468e+00,-1.132231e+00
3.900400e-05,1.698493e+00,1.633535e+00
3.900800e-05,-2.584234e-01,-2.338556e-01
3.901200e-05,-1.411192e+00,-1.460668e+00
3.901600e-05,1.498959e+00,1.420693e+00
3.902000e-05,2.085576e-01,2.260386e-01
3.902400e-05,-1.582282e+00,-1.618629e+00
3.902800e-05,1.236005e+00,1.147945e+00
3.903200e-05,6.009432e-01,6.129394e-01
3.903600e-05,-1.713577e+00,-1.736073e+00
3.904000e-05,8.857528e-01,7.907617e-01
3.904400e-05,1.015719e+00,1.014899e+00
3.904800e-05,-1.658912e+00,-1.669720e+00
3.905200e-05,5.177015e-01,4.241568e-01
3.905600e-05,1.284366e+00,1.279668e+00
3.906000e-05,-1.588487e+00,-1.583840e+00
3.906400e-05,1.453668e-01,4.940113e-02
3.906800e-05,1.546145e+00,1.521315e+00
3.907200e-05,-1.364017e+00,-1.355855e+00
3.907600e-05,-2.296614e-01,-3.176938e-01
3.908000e-05,1.687436e+00,1.652717e+00
3.908400e-05,-1.118628e+00,-1.099649e+00
3.908800e-05,-6.570604e-01,-7.324398e-01
3.909200e-05,1.761727e+00,1.710247e+00
3.909600e-05,-7.253692e-01,-7.078539e-01
3.910000e-05,-1.009892e+00,-1.077232e+00
3.910400e-05,1.701412e+00,1.640644e+00
3.910800e-05,-3.691421e-01,-3.496864e-01
3.911200e-05,-1.344031e+00,-1.402151e+00
3.911600e-05,1.566034e+00,1.495166e+00
3.912000e-05,7.919292e-02,9.738228e-02
3.912400e-05,-1.549799e+00,-1.594598e+00
3.912800e-05,1.313019e+00,1.233960e+00
3.913200e-05,4.812727e-01,4.978045e-01
3.913600e-05,-1.690889e+00,-1.717847e+00
3.914000e-05,9.923953e-01,9.031885e-01
3.914400e-05,9.387959e-01,9.426592e-01
3.914800e-05,-1.679145e+00,-1.691961e+00
3.915200e-05,5.711067e-01,4.778766e-01
3.915600e-05,1.261451e+00,1.253825e+00
3.916000e-05,-1.567776e+00,-1.567099e+00
3.916400e-05,1.972250e-01,1.041597e-01
3.916800e-05,1.541984e+00,1.519962e+00
3.917200e-05,-1.393441e+00,-1.382772e+00
3.917600e-05,-2.357616e-01,-3.228301e-01
3.918000e-05,1.660763e+00,1.623954e+00
3.918400e-05,-1.147160e+00,-1.133424e+00
3.918800e-05,-5.691752e-01,-6.512779e-01
3.919200e-05,1.749225e+00,1.698769e+00
3.919600e-05,-8.401674e-01,-8.204188e-01
3.920000e-05,-9.799811e-01,-1.049830e+00
3.920400e-05,1.716752e+00,1.651511e+00
3.920800e-05,-3.825760e-01,-3.659570e-01
3.921200e-05,-1.324920e+00,-1.382961e+00
3.921600e-05,1.554152e+00,1.476609e+00
3.922000e-05,9.649791e-02,1.107682e-01
3.922400e-05,-1.575744e+00,-1.614201e+00
3.922800e-05,1.295821e+00,1.212607e+00
3.923200e-05,5.540606e-01,5.655554e-01
3.923600e-05,-1.668698e+00,-1.691610e+00
3.924000e-05,9.900063e-01,8.956014e-01
3.924400e-05,9.079554e-01,9.088652e-01
3.924800e-05,-1.684244e+00,-1.692528e+00
3.925200e-05,6.299254e-01,5.361368e-01
3.925600e-05,1.234414e+00,1.224328e+00
3.926000e-05,-1.601565e+00,-1.599779e+00
3.926400e-05,1.716709e-01,8.357039e-02
3.926800e-05,1.530216e+00,1.508079e+00
3.927200e-05,-1.375523e+00,-1.365280e+00
3.927600e-05,-3.208853e-01,-4.043025e-01
3.928000e-05,1.695909e+00,1.655065e+00
3.928400e-05,-1.054020e+00,-1.041450e+00
3.928800e-05,-6.948927e-01,-7.696625e-01
3.929200e-05,1.760309e+00,1.708149e+00
3.929600e-05,-7.332286e-01,-7.176593e-01
3.930000e-05,-1.023633e+00,-1.095781e+00
3.930400e-05,1.706162e+00,1.642064e+00
3.930800e-05,-4.066745e-01,-3.813904e-01
